"year","month","day","time","tank","temperature"
2017,1,3,1515,28,1.9
2017,1,3,930,29,1.9
2017,1,3,1515,29,1.8
2017,1,3,930,30,1.9
2017,1,3,1515,30,1.8
2017,1,3,930,31,2
2017,1,3,1515,31,1.8
2017,1,3,930,32,1.9
2017,1,3,1515,32,1.8
2017,1,3,930,33,1.9
2017,1,3,1515,33,1.8
2017,1,3,930,34,2
2017,1,3,1515,34,1.8
2017,1,3,930,35,2
2017,1,3,1515,35,1.9
2017,1,3,930,36,2
2017,1,3,1515,36,1.9
2017,1,4,935,1,1.9
2017,1,4,1550,1,1.9
2017,1,4,935,2,2
2017,1,4,1550,2,2
2017,1,4,935,3,1.9
2017,1,4,1550,3,2
2017,1,4,935,4,2
2017,1,4,1550,4,2
2017,1,4,935,5,1.9
2017,1,4,1550,5,2
2017,1,4,935,6,1.9
2017,1,4,1550,6,1.8
2017,1,4,935,7,1.8
2017,1,4,1550,7,1.8
2017,1,4,935,8,1.9
2017,1,4,1550,8,1.9
2017,1,4,935,9,1.9
2017,1,4,1550,9,1.9
2017,1,4,935,10,1.9
2017,1,4,1550,10,1.9
2017,1,4,935,11,1.9
2017,1,4,1550,11,1.9
2017,1,4,935,12,1.8
2017,1,4,1550,12,1.8
2017,1,4,935,13,1.8
2017,1,4,1550,13,1.9
2017,1,4,935,14,1.8
2017,1,4,1550,14,1.9
2017,1,4,935,15,1.9
2017,1,4,1550,15,1.9
2017,1,4,935,16,1.9
2017,1,4,1550,16,1.9
2017,1,4,935,17,1.9
2017,1,4,1550,17,1.9
2017,1,4,935,18,2
2017,1,4,1550,18,1.9
2017,1,4,935,19,2
2017,1,4,1550,19,1.9
2017,1,4,935,20,1.8
2017,1,4,1550,20,1.8
2017,1,4,935,21,2
2017,1,4,1550,21,1.8
2017,1,4,935,22,2
2017,1,4,1550,22,1.9
2017,1,4,935,23,2
2017,1,4,1550,23,1.9
2017,1,4,935,24,2
2017,1,4,1550,24,1.9
2017,1,4,935,25,2
2017,1,4,1550,25,1.9
2017,1,4,935,26,1.9
2017,1,4,1550,26,1.9
2017,1,4,935,27,1.9
2017,1,4,1550,27,1.8
2017,1,4,935,28,1.8
2017,1,4,1550,28,1.9
2017,1,4,935,29,1.9
2017,1,4,1550,29,1.8
2017,1,4,935,30,1.8
2017,1,4,1550,30,1.8
2017,1,4,935,31,1.9
2017,1,4,1550,31,1.9
2017,1,4,935,32,1.8
2017,1,4,1550,32,1.8
2017,1,4,935,33,1.8
2017,1,4,1550,33,1.8
2017,1,4,935,34,1.8
2017,1,4,1550,34,1.8
2017,1,4,935,35,1.9
2017,1,4,1550,35,1.9
2017,1,4,935,36,1.9
2017,1,4,1550,36,1.8
2017,1,5,830,1,2
2017,1,5,830,2,2
2017,1,5,830,3,2
2017,1,5,830,4,2
2017,1,5,830,5,2
2017,1,5,830,6,1.9
2017,1,5,830,7,1.9
2017,1,5,830,8,1.9
2017,1,5,830,9,1.9
2017,1,5,830,10,1.9
2017,1,5,830,11,1.9
2017,1,5,830,12,1.9
2017,1,5,830,13,1.8
2017,1,5,830,14,1.9
2017,1,5,830,15,1.9
2017,1,5,830,16,1.9
2017,1,5,830,17,1.9
2017,1,5,830,18,2
2017,1,5,830,19,2
2017,1,5,830,20,1.9
2017,1,5,830,21,1.9
2017,1,5,830,22,1.9
2017,1,5,830,23,2
2017,1,5,830,24,2
2017,1,5,830,25,2
2017,1,5,830,26,2
2017,1,5,830,27,1.9
2017,1,5,830,28,1.9
2017,1,5,830,29,1.9
2017,1,5,830,30,1.9
2017,1,5,830,31,1.9
2017,1,5,830,32,1.8
2017,1,5,830,33,1.8
2017,1,5,830,34,2
2017,1,5,830,35,1.9
2017,1,5,830,36,1.8
2017,1,6,900,1,1.9
2017,1,6,1645,1,1.8
2017,1,6,900,2,1.9
2017,1,6,1645,2,1.9
2017,1,6,900,3,1.8
2017,1,6,1645,3,1.8
2017,1,6,900,4,1.9
2017,1,6,1645,4,1.9
2017,1,6,900,5,1.8
2017,1,6,1645,5,1.9
2017,1,6,900,6,1.8
2017,1,6,1645,6,1.8
2017,1,6,900,7,1.8
2017,1,6,1645,7,1.8
2017,1,6,900,8,1.8
2017,1,6,1645,8,1.8
2017,1,6,900,9,1.8
2017,1,6,1645,9,1.8
2017,1,6,900,10,1.8
2017,1,6,1645,10,1.8
2017,1,6,900,11,1.8
2017,1,6,1645,11,1.8
2017,1,6,900,12,1.8
2017,1,6,1645,12,1.7
2017,1,6,900,13,1.8
2017,1,6,1645,13,1.7
2017,1,6,900,14,1.8
2017,1,6,1645,14,1.8
2017,1,6,900,15,1.8
2017,1,6,1645,15,1.8
2017,1,6,900,16,1.8
2017,1,6,1645,16,1.8
2017,1,6,900,17,1.8
2017,1,6,1645,17,1.8
2017,1,6,900,18,1.9
2017,1,6,1645,18,1.8
2017,1,6,900,19,1.8
2017,1,6,1645,19,1.8
2017,1,6,900,20,1.8
2017,1,6,1645,20,1.8
2017,1,6,900,21,1.8
2017,1,6,1645,21,1.8
2017,1,6,900,22,1.8
2017,1,6,1645,22,1.8
2017,1,6,900,23,1.9
2017,1,6,1645,23,1.9
2017,1,6,900,24,1.9
2017,1,6,1645,24,1.9
2017,1,6,900,25,1.9
2017,1,6,1645,25,1.9
2017,1,6,900,26,1.9
2017,1,6,1645,26,1.8
2017,1,6,900,27,1.8
2017,1,6,1645,27,1.8
2017,1,6,900,28,1.8
2017,1,6,1645,28,1.8
2017,1,6,900,29,1.8
2017,1,6,1645,29,1.8
2017,1,6,900,30,1.8
2017,1,6,1645,30,1.8
2017,1,6,900,31,1.8
2017,1,6,1645,31,1.8
2017,1,6,900,32,1.7
2017,1,6,1645,32,1.8
2017,1,6,900,33,1.8
2017,1,6,1645,33,1.8
2017,1,6,900,34,2
2017,1,6,1645,34,1.8
2017,1,6,900,35,1.9
2017,1,6,1645,35,1.9
2017,1,6,900,36,2
2017,1,6,1645,36,1.9
2017,1,7,900,1,2
2017,1,7,1635,1,2.1
2017,1,7,900,2,2
2017,1,7,1635,2,2.1
2017,1,7,900,3,2
2017,1,7,1635,3,2.1
2017,1,7,900,4,2
2017,1,7,1635,4,2.1
2017,1,7,900,5,1.9
2017,1,7,1635,5,2.1
2017,1,7,900,6,1.9
2017,1,7,1635,6,2.1
2017,1,7,900,7,1.9
2017,1,7,1635,7,2.1
2017,1,7,900,8,2
2017,1,7,1635,8,2.2
2017,1,7,900,9,2
2017,1,7,1635,9,2.2
2017,1,7,900,10,2.1
2017,1,7,1635,10,2.2
2017,1,7,900,11,2.1
2017,1,7,1635,11,2.1
2017,1,7,900,12,2
2017,1,7,1635,12,2.1
2017,1,7,900,13,2
2017,1,7,1635,13,2.1
2017,1,7,900,14,2.1
2017,1,7,1635,14,2.1
2017,1,7,900,15,2.2
2017,1,7,1635,15,2.2
2017,1,7,900,16,2.1
2017,1,7,1635,16,2.2
2017,1,7,900,17,2.1
2017,1,7,1635,17,2.2
2017,1,7,900,18,2.2
2017,1,7,1635,18,2.2
2017,1,7,900,19,2.1
2017,1,7,1635,19,2.2
2017,1,7,900,20,2
2017,1,7,1635,20,2.2
2017,1,7,900,21,2
2017,1,7,1635,21,2.2
2017,1,7,900,22,2.1
2017,1,7,1635,22,2.2
2017,1,7,900,23,2.1
2017,1,7,1635,23,2.2
2017,1,7,900,24,2.1
2017,1,7,1635,24,2.1
2017,1,7,900,25,2.1
2017,1,7,1635,25,2.2
2017,1,7,900,26,2.1
2017,1,7,1635,26,2.2
2017,1,7,900,27,2
2017,1,7,1635,27,2.2
2017,1,7,900,28,2
2017,1,7,1635,28,2.2
2017,1,7,900,29,2
2017,1,7,1635,29,2.2
2017,1,7,900,30,2
2017,1,7,1635,30,2.2
2017,1,7,900,31,2.1
2017,1,7,1635,31,2.2
2017,1,7,900,32,2.1
2017,1,7,1635,32,2.2
2017,1,7,900,33,2.2
2017,1,7,1635,33,2.2
2017,1,7,900,34,2.2
2017,1,7,1635,34,2
2017,1,7,900,35,2.1
2017,1,7,1635,35,2.1
2017,1,7,900,36,2.1
2017,1,7,1635,36,2.2
2017,1,8,1130,1,1.9
2017,1,8,1630,1,1.8
2017,1,8,1130,2,2
2017,1,8,1630,2,1.8
2017,1,8,1130,3,1.9
2017,1,8,1630,3,1.8
2017,1,8,1130,4,1.9
2017,1,8,1630,4,1.8
2017,1,8,1130,5,1.9
2017,1,8,1630,5,1.8
2017,1,8,1130,6,1.9
2017,1,8,1630,6,1.8
2017,1,8,1130,7,1.9
2017,1,8,1630,7,1.8
2017,1,8,1130,8,1.9
2017,1,8,1630,8,1.9
2017,1,8,1130,9,2
2017,1,8,1630,9,1.9
2017,1,8,1130,10,1.9
2017,1,8,1630,10,1.8
2017,1,8,1130,11,1.9
2017,1,8,1630,11,1.8
2017,1,8,1130,12,1.9
2017,1,8,1630,12,1.8
2017,1,8,1130,13,1.9
2017,1,8,1630,13,1.8
2017,1,8,1130,14,2
2017,1,8,1630,14,1.9
2017,1,8,1130,15,2
2017,1,8,1630,15,1.8
2017,1,8,1130,16,2
2017,1,8,1630,16,1.9
2017,1,8,1130,17,2
2017,1,8,1630,17,1.9
2017,1,8,1130,18,2
2017,1,8,1630,18,1.9
2017,1,8,1130,19,2
2017,1,8,1630,19,1.9
2017,1,8,1130,20,2
2017,1,8,1630,20,1.8
2017,1,8,1130,21,2
2017,1,8,1630,21,1.9
2017,1,8,1130,22,2
2017,1,8,1630,22,1.9
2017,1,8,1130,23,2
2017,1,8,1630,23,1.9
2017,1,8,1130,24,2
2017,1,8,1630,24,1.9
2017,1,8,1130,25,2
2017,1,8,1630,25,1.9
2017,1,8,1130,26,2
2017,1,8,1630,26,1.8
2017,1,8,1130,27,2
2017,1,8,1630,27,1.8
2017,1,8,1130,28,2
2017,1,8,1630,28,1.8
2017,1,8,1130,29,2
2017,1,8,1630,29,1.8
2017,1,8,1130,30,2
2017,1,8,1630,30,1.8
2017,1,8,1130,31,2
2017,1,8,1630,31,1.9
2017,1,8,1130,32,2
2017,1,8,1630,32,1.9
2017,1,8,1130,33,2
2017,1,8,1630,33,1.9
2017,1,8,1130,34,2
2017,1,8,1630,34,1.9
2017,1,8,1130,35,2
2017,1,8,1630,35,1.9
2017,1,8,1130,36,2
2017,1,8,1630,36,1.9
2017,1,9,945,1,1.5
2017,1,9,1635,1,1.5
2017,1,9,945,2,1.5
2017,1,9,1635,2,1.6
2017,1,9,945,3,1.5
2017,1,9,1635,3,1.6
2017,1,9,945,4,1.5
2017,1,9,1635,4,1.6
2017,1,9,945,5,1.4
2017,1,9,1635,5,1.6
2017,1,9,945,6,1.4
2017,1,9,1635,6,1.5
2017,1,9,945,7,1.4
2017,1,9,1635,7,1.5
2017,1,9,945,8,1.4
2017,1,9,1635,8,1.6
2017,1,9,945,9,1.4
2017,1,9,1635,9,1.6
2017,1,9,945,10,1.3
2017,1,9,1635,10,1.5
2017,1,9,945,11,1.3
2017,1,9,1635,11,1.5
2017,1,9,945,12,1.3
2017,1,9,1635,12,1.5
2017,1,9,945,13,1.3
2017,1,9,1635,13,1.5
2017,1,9,945,14,1.3
2017,1,9,1635,14,1.5
2017,1,9,945,15,1.3
2017,1,9,1635,15,1.5
2017,1,9,945,16,1.4
2017,1,9,1635,16,1.5
2017,1,9,945,17,1.3
2017,1,9,1635,17,1.5
2017,1,9,945,18,1.4
2017,1,9,1635,18,1.5
2017,1,9,945,19,1.4
2017,1,9,1635,19,1.5
2017,1,9,945,20,1.4
2017,1,9,1635,20,1.5
2017,1,9,945,21,1.4
2017,1,9,1635,21,1.5
2017,1,9,945,22,1.4
2017,1,9,1635,22,1.5
2017,1,9,945,23,1.4
2017,1,9,1635,23,1.5
2017,1,9,945,24,1.5
2017,1,9,1635,24,1.6
2017,1,9,945,25,1.4
2017,1,9,1635,25,1.6
2017,1,9,945,26,1.4
2017,1,9,1635,26,1.6
2017,1,9,945,27,1.4
2017,1,9,1635,27,1.5
2017,1,9,945,28,1.3
2017,1,9,1635,28,1.5
2017,1,9,945,29,1.3
2017,1,9,1635,29,1.5
2017,1,9,945,30,1.3
2017,1,9,1635,30,1.5
2017,1,9,945,31,1.4
2017,1,9,1635,31,1.5
2017,1,9,945,32,1.3
2017,1,9,1635,32,1.5
2017,1,9,945,33,1.3
2017,1,9,1635,33,1.5
2017,1,9,945,34,1.3
2017,1,9,1635,34,1.5
2017,1,9,945,35,1.4
2017,1,9,1635,35,1.5
2017,1,9,945,36,1.5
2017,1,9,1635,36,1.6
2017,1,10,940,1,1.3
2017,1,10,1645,1,1.3
2017,1,10,940,2,1.3
2017,1,10,1645,2,1.3
2017,1,10,940,3,1.3
2017,1,10,1645,3,1.3
2017,1,10,940,4,1.3
2017,1,10,1645,4,1.3
2017,1,10,940,5,1.3
2017,1,10,1645,5,1.3
2017,1,10,940,6,1.3
2017,1,10,1645,6,1.3
2017,1,10,940,7,1.3
2017,1,10,1645,7,1.4
2017,1,10,940,8,1.3
2017,1,10,1645,8,1.4
2017,1,10,940,9,1.3
2017,1,10,1645,9,1.4
2017,1,10,940,10,1.3
2017,1,10,1645,10,1.3
2017,1,10,940,11,1.3
2017,1,10,1645,11,1.3
2017,1,10,940,12,1.3
2017,1,10,1645,12,1.3
2017,1,10,940,13,1.3
2017,1,10,1645,13,1.3
2017,1,10,940,14,1.3
2017,1,10,1645,14,1.3
2017,1,10,940,15,1.3
2017,1,10,1645,15,1.3
2017,1,10,940,16,1.3
2017,1,10,1645,16,1.3
2017,1,10,940,17,1.3
2017,1,10,1645,17,1.3
2017,1,10,940,18,1.3
2017,1,10,1645,18,1.3
2017,1,10,940,19,1.3
2017,1,10,1645,19,1.3
2017,1,10,940,20,1.3
2017,1,10,1645,20,1.3
2017,1,10,940,21,1.3
2017,1,10,1645,21,1.3
2017,1,10,940,22,1.3
2017,1,10,1645,22,1.3
2017,1,10,940,23,1.3
2017,1,10,1645,23,1.3
2017,1,10,940,24,1.3
2017,1,10,1645,24,1.3
2017,1,10,940,25,1.3
2017,1,10,1645,25,1.3
2017,1,10,940,26,1.3
2017,1,10,1645,26,1.3
2017,1,10,940,27,1.3
2017,1,10,1645,27,1.3
2017,1,10,940,28,1.3
2017,1,10,1645,28,1.3
2017,1,10,940,29,1.3
2017,1,10,1645,29,1.3
2017,1,10,940,30,1.3
2017,1,10,1645,30,1.3
2017,1,10,940,31,1.3
2017,1,10,1645,31,1.3
2017,1,10,940,32,1.3
2017,1,10,1645,32,1.3
2017,1,10,940,33,1.3
2017,1,10,1645,33,1.3
2017,1,10,940,34,1.3
2017,1,10,1645,34,1.3
2017,1,10,940,35,1.3
2017,1,10,1645,35,1.3
2017,1,10,940,36,1.3
2017,1,10,1645,36,1.4
2017,1,11,755,1,1.5
2017,1,11,1700,1,1.5
2017,1,11,755,2,1.5
2017,1,11,1700,2,1.5
2017,1,11,755,3,1.5
2017,1,11,1700,3,1.5
2017,1,11,755,4,1.5
2017,1,11,1700,4,1.5
2017,1,11,755,5,1.5
2017,1,11,1700,5,1.5
2017,1,11,755,6,1.5
2017,1,11,1700,6,1.5
2017,1,11,755,7,1.5
2017,1,11,1700,7,1.5
2017,1,11,755,8,1.6
2017,1,11,1700,8,1.5
2017,1,11,755,9,1.6
2017,1,11,1700,9,1.5
2017,1,11,755,10,1.5
2017,1,11,1700,10,1.5
2017,1,11,755,11,1.5
2017,1,11,1700,11,1.4
2017,1,11,755,12,1.5
2017,1,11,1700,12,1.4
2017,1,11,755,13,1.5
2017,1,11,1700,13,1.4
2017,1,11,755,14,1.5
2017,1,11,1700,14,1.4
2017,1,11,755,15,1.5
2017,1,11,1700,15,1.4
2017,1,11,755,16,1.5
2017,1,11,1700,16,1.4
2017,1,11,755,17,1.5
2017,1,11,1700,17,1.4
2017,1,11,755,18,1.5
2017,1,11,1700,18,1.5
2017,1,11,755,19,1.5
2017,1,11,1700,19,1.5
2017,1,11,755,20,1.5
2017,1,11,1700,20,1.5
2017,1,11,755,21,1.5
2017,1,11,1700,21,1.5
2017,1,11,755,22,1.5
2017,1,11,1700,22,1.5
2017,1,11,755,23,1.5
2017,1,11,1700,23,1.5
2017,1,11,755,24,1.5
2017,1,11,1700,24,1.5
2017,1,11,755,25,1.5
2017,1,11,1700,25,1.5
2017,1,11,755,26,1.5
2017,1,11,1700,26,1.5
2017,1,11,755,27,1.5
2017,1,11,1700,27,1.5
2017,1,11,755,28,1.5
2017,1,11,1700,28,1.5
2017,1,11,755,29,1.4
2017,1,11,1700,29,1.5
2017,1,11,755,30,1.4
2017,1,11,1700,30,1.5
2017,1,11,755,31,1.5
2017,1,11,1700,31,1.5
2017,1,11,755,32,1.5
2017,1,11,1700,32,1.5
2017,1,11,755,33,1.5
2017,1,11,1700,33,1.5
2017,1,11,755,34,1.5
2017,1,11,1700,34,1.5
2017,1,11,755,35,1.5
2017,1,11,1700,35,1.5
2017,1,11,755,36,1.5
2017,1,11,1700,36,1.5
2017,1,12,815,1,1.7
2017,1,12,815,2,1.7
2017,1,12,815,3,1.7
2017,1,12,815,4,1.8
2017,1,12,815,5,1.7
2017,1,12,815,6,1.7
2017,1,12,815,7,1.7
2017,1,12,815,8,1.7
2017,1,12,815,9,1.7
2017,1,12,815,10,1.6
2017,1,12,815,11,1.6
2017,1,12,815,12,1.6
2017,1,12,815,13,1.6
2017,1,12,815,14,1.7
2017,1,12,815,15,1.6
2017,1,12,815,16,1.7
2017,1,12,815,17,1.6
2017,1,12,815,18,1.7
2017,1,12,815,19,1.7
2017,1,12,815,20,1.7
2017,1,12,815,21,1.7
2017,1,12,815,22,1.7
2017,1,12,815,23,1.8
2017,1,12,815,24,1.8
2017,1,12,815,25,1.8
2017,1,12,815,26,1.7
2017,1,12,815,27,1.7
2017,1,12,815,28,1.7
2017,1,12,815,29,1.7
2017,1,12,815,30,1.7
2017,1,12,815,31,1.7
2017,1,12,815,32,1.7
2017,1,12,815,33,1.7
2017,1,12,815,34,1.8
2017,1,12,815,35,1.8
2017,1,12,815,36,1.8
2017,1,13,900,1,1.7
2017,1,13,1705,1,1.5
2017,1,13,900,2,1.7
2017,1,13,1705,2,1.5
2017,1,13,900,3,1.7
2017,1,13,1705,3,1.5
2017,1,13,900,4,1.7
2017,1,13,1705,4,1.5
2017,1,13,900,5,1.7
2017,1,13,1705,5,1.5
2017,1,13,900,6,1.6
2017,1,13,1705,6,1.5
2017,1,13,900,7,1.8
2017,1,13,1705,7,1.6
2017,1,13,900,8,1.9
2017,1,13,1705,8,1.7
2017,1,13,900,9,1.8
2017,1,13,1705,9,1.6
2017,1,13,900,10,1.7
2017,1,13,1705,10,1.6
2017,1,13,900,11,1.7
2017,1,13,1705,11,1.6
2017,1,13,900,12,1.7
2017,1,13,1705,12,1.6
2017,1,13,900,13,1.8
2017,1,13,1705,13,1.6
2017,1,13,900,14,1.8
2017,1,13,1705,14,1.7
2017,1,13,900,15,1.8
2017,1,13,1705,15,1.6
2017,1,13,900,16,1.8
2017,1,13,1705,16,1.7
2017,1,13,900,17,1.8
2017,1,13,1705,17,1.6
2017,1,13,900,18,1.9
2017,1,13,1705,18,1.7
2017,1,13,900,19,1.8
2017,1,13,1705,19,1.7
2017,1,13,900,20,1.8
2017,1,13,1705,20,1.7
2017,1,13,900,21,1.8
2017,1,13,1705,21,1.7
2017,1,13,900,22,1.8
2017,1,13,1705,22,1.6
2017,1,13,900,23,1.8
2017,1,13,1705,23,1.6
2017,1,13,900,24,1.8
2017,1,13,1705,24,1.7
2017,1,13,900,25,1.8
2017,1,13,1705,25,1.7
2017,1,13,900,26,1.7
2017,1,13,1705,26,1.6
2017,1,13,900,27,1.7
2017,1,13,1705,27,1.5
2017,1,13,900,28,1.7
2017,1,13,1705,28,1.5
2017,1,13,900,29,1.7
2017,1,13,1705,29,1.5
2017,1,13,900,30,1.7
2017,1,13,1705,30,1.5
2017,1,13,900,31,1.9
2017,1,13,1705,31,1.7
2017,1,13,900,32,1.8
2017,1,13,1705,32,1.7
2017,1,13,900,33,1.8
2017,1,13,1705,33,1.7
2017,1,13,900,34,1.8
2017,1,13,1705,34,1.7
2017,1,13,900,35,1.9
2017,1,13,1705,35,1.8
2017,1,13,900,36,2.1
2017,1,13,1705,36,1.9
2017,1,14,1130,1,1.6
2017,1,14,1515,1,1.7
2017,1,14,1130,2,1.6
2017,1,14,1515,2,1.7
2017,1,14,1130,3,1.6
2017,1,14,1515,3,1.7
2017,1,14,1130,4,1.6
2017,1,14,1515,4,1.7
2017,1,14,1130,5,1.6
2017,1,14,1515,5,1.7
2017,1,14,1130,6,1.6
2017,1,14,1515,6,1.7
2017,1,14,1130,7,1.7
2017,1,14,1515,7,1.8
2017,1,14,1130,8,1.7
2017,1,14,1515,8,1.8
2017,1,14,1130,9,1.7
2017,1,14,1515,9,1.8
2017,1,14,1130,10,1.7
2017,1,14,1515,10,1.7
2017,1,14,1130,11,1.6
2017,1,14,1515,11,1.7
2017,1,14,1130,12,1.7
2017,1,14,1515,12,1.7
2017,1,14,1130,13,1.7
2017,1,14,1515,13,1.7
2017,1,14,1130,14,1.7
2017,1,14,1515,14,1.8
2017,1,14,1130,15,1.7
2017,1,14,1515,15,1.7
2017,1,14,1130,16,1.7
2017,1,14,1515,16,1.8
2017,1,14,1130,17,1.7
2017,1,14,1515,17,1.8
2017,1,14,1130,18,1.8
2017,1,14,1515,18,1.8
2017,1,14,1130,19,1.7
2017,1,14,1515,19,1.8
2017,1,14,1130,20,1.6
2017,1,14,1515,20,1.7
2017,1,14,1130,21,1.7
2017,1,14,1515,21,1.8
2017,1,14,1130,22,1.7
2017,1,14,1515,22,1.8
2017,1,14,1130,23,1.7
2017,1,14,1515,23,1.8
2017,1,14,1130,24,1.7
2017,1,14,1515,24,1.8
2017,1,14,1130,25,1.6
2017,1,14,1515,25,1.7
2017,1,14,1130,26,1.6
2017,1,14,1515,26,1.7
2017,1,14,1130,27,1.5
2017,1,14,1515,27,1.7
2017,1,14,1130,28,1.6
2017,1,14,1515,28,1.7
2017,1,14,1130,29,1.6
2017,1,14,1515,29,1.7
2017,1,14,1130,30,1.6
2017,1,14,1515,30,1.7
2017,1,14,1130,31,1.8
2017,1,14,1515,31,1.8
2017,1,14,1130,32,1.7
2017,1,14,1515,32,1.8
2017,1,14,1130,33,1.7
2017,1,14,1515,33,1.7
2017,1,14,1130,34,1.7
2017,1,14,1515,34,1.7
2017,1,14,1130,35,1.7
2017,1,14,1515,35,1.8
2017,1,14,1130,36,1.7
2017,1,14,1515,36,1.8
2017,1,15,1100,1,1.6
2017,1,15,1500,1,1.6
2017,1,15,1100,2,1.6
2017,1,15,1500,2,1.6
2017,1,15,1100,3,1.5
2017,1,15,1500,3,1.6
2017,1,15,1100,4,1.6
2017,1,15,1500,4,1.6
2017,1,15,1100,5,1.6
2017,1,15,1500,5,1.6
2017,1,15,1100,6,1.6
2017,1,15,1500,6,1.6
2017,1,15,1100,7,1.7
2017,1,15,1500,7,1.7
2017,1,15,1100,8,1.7
2017,1,15,1500,8,1.7
2017,1,15,1100,9,1.7
2017,1,15,1500,9,1.7
2017,1,15,1100,10,1.6
2017,1,15,1500,10,1.7
2017,1,15,1100,11,1.6
2017,1,15,1500,11,1.6
2017,1,15,1100,12,1.6
2017,1,15,1500,12,1.7
2017,1,15,1100,13,1.6
2017,1,15,1500,13,1.7
2017,1,15,1100,14,1.7
2017,1,15,1500,14,1.7
2017,1,15,1100,15,1.6
2017,1,15,1500,15,1.7
2017,1,15,1100,16,1.7
2017,1,15,1500,16,1.7
2017,1,15,1100,17,1.6
2017,1,15,1500,17,1.7
2017,1,15,1100,18,1.7
2017,1,15,1500,18,1.7
2017,1,15,1100,19,1.7
2017,1,15,1500,19,1.7
2017,1,15,1100,20,1.6
2017,1,15,1500,20,1.6
2017,1,15,1100,21,1.6
2017,1,15,1500,21,1.7
2017,1,15,1100,22,1.6
2017,1,15,1500,22,1.7
2017,1,15,1100,23,1.6
2017,1,15,1500,23,1.7
2017,1,15,1100,24,1.6
2017,1,15,1500,24,1.7
2017,1,15,1100,25,1.6
2017,1,15,1500,25,1.7
2017,1,15,1100,26,1.6
2017,1,15,1500,26,1.6
2017,1,15,1100,27,1.5
2017,1,15,1500,27,1.6
2017,1,15,1100,28,1.6
2017,1,15,1500,28,1.6
2017,1,15,1100,29,1.6
2017,1,15,1500,29,1.6
2017,1,15,1100,30,1.6
2017,1,15,1500,30,1.6
2017,1,15,1100,31,1.7
2017,1,15,1500,31,1.7
2017,1,15,1100,32,1.7
2017,1,15,1500,32,1.7
2017,1,15,1100,33,1.7
2017,1,15,1500,33,1.7
2017,1,15,1100,34,1.7
2017,1,15,1500,34,1.7
2017,1,15,1100,35,1.7
2017,1,15,1500,35,1.7
2017,1,15,1100,36,1.7
2017,1,15,1500,36,1.6
2017,1,16,1035,1,1
2017,1,16,1625,1,1
2017,1,16,1035,2,1
2017,1,16,1625,2,1
2017,1,16,1035,3,1
2017,1,16,1625,3,1
2017,1,16,1035,4,1
2017,1,16,1625,4,0.9
2017,1,16,1035,5,1
2017,1,16,1625,5,0.9
2017,1,16,1035,6,1
2017,1,16,1625,6,0.9
2017,1,16,1035,7,1
2017,1,16,1625,7,0.9
2017,1,16,1035,8,1
2017,1,16,1625,8,1
2017,1,16,1035,9,1
2017,1,16,1625,9,1
2017,1,16,1035,10,1
2017,1,16,1625,10,1
2017,1,16,1035,11,1
2017,1,16,1625,11,0.9
2017,1,16,1035,12,1
2017,1,16,1625,12,0.9
2017,1,16,1035,13,1
2017,1,16,1625,13,0.9
2017,1,16,1035,14,1
2017,1,16,1625,14,1
2017,1,16,1035,15,1
2017,1,16,1625,15,1
2017,1,16,1035,16,1
2017,1,16,1625,16,1
2017,1,16,1035,17,1
2017,1,16,1625,17,1
2017,1,16,1035,18,1.1
2017,1,16,1625,18,1
2017,1,16,1035,19,1
2017,1,16,1625,19,1
2017,1,16,1035,20,1
2017,1,16,1625,20,1
2017,1,16,1035,21,1
2017,1,16,1625,21,1
2017,1,16,1035,22,1
2017,1,16,1625,22,1
2017,1,16,1035,23,1
2017,1,16,1625,23,1
2017,1,16,1035,24,1
2017,1,16,1625,24,1
2017,1,16,1035,25,1
2017,1,16,1625,25,1
2017,1,16,1035,26,1
2017,1,16,1625,26,0.9
2017,1,16,1035,27,1
2017,1,16,1625,27,0.9
2017,1,16,1035,28,0.9
2017,1,16,1625,28,0.9
2017,1,16,1035,29,0.9
2017,1,16,1625,29,0.9
2017,1,16,1035,30,0.9
2017,1,16,1625,30,0.9
2017,1,16,1035,31,1
2017,1,16,1625,31,1
2017,1,16,1035,32,1
2017,1,16,1625,32,1
2017,1,16,1035,33,1
2017,1,16,1625,33,1
2017,1,16,1035,34,1
2017,1,16,1625,34,1
2017,1,16,1035,35,1
2017,1,16,1625,35,1
2017,1,16,1035,36,0.9
2017,1,16,1625,36,1
2017,1,17,945,1,1
2017,1,17,1640,1,1
2017,1,17,945,2,1
2017,1,17,1640,2,1
2017,1,17,945,3,1
2017,1,17,1640,3,1
2017,1,17,945,4,1
2017,1,17,1640,4,1
2017,1,17,945,5,1
2017,1,17,1640,5,1
2017,1,17,945,6,1
2017,1,17,1640,6,1
2017,1,17,945,7,1.1
2017,1,17,1640,7,1
2017,1,17,945,8,1.1
2017,1,17,1640,8,1
2017,1,17,945,9,1.1
2017,1,17,1640,9,1
2017,1,17,945,10,1.1
2017,1,17,1640,10,1
2017,1,17,945,11,1
2017,1,17,1640,11,1
2017,1,17,945,12,1.1
2017,1,17,1640,12,1
2017,1,17,945,13,1.1
2017,1,17,1640,13,1
2017,1,17,945,14,1.1
2017,1,17,1640,14,1
2017,1,17,945,15,1.1
2017,1,17,1640,15,1
2017,1,17,945,16,1.1
2017,1,17,1640,16,1
2017,1,17,945,17,1.1
